username,timestamp,likes,komentar
djogja1440,15/5/2026, 10.41.35,0,"JAKSA  N G A W U R 👈✅️ PAK NADIEM  B U K A N KORUPTOR spt para CEO MBG itu👈 beliau majukan digitalisasi pendidikan dgn Rapor Pendidikan Sekolah 👍👍👍 ✅️ PINTAR ,JUJUR pendiri G O J  E K ❤ Menjadi menteri HARTANYA JADI BERKURANG karena sibuk 😢😢 ✅️Kesalahan Nadiem adalah MAU JADI MENTERI REZIM JOKOWI dan tahu rahasia BUSUK  JKW & Opung akhirnya kena #KRIMINALISASI spt kasus PAK TOM 👈👈👈 ✅️JKW tokoh terkorup dunia by #OCCRP #ijazahPALSU super culas licik kejam #KM50 dll 👎👎👎 semoga pak Nadiem sehat selalu. SALAM DARI PARA GURU ... anak2  CERDAS #KaburSajaDulu sampai sukses daripada di #KRIMINALISASI ATASAN DZALIM dituntut penjara 27 TAHUN 🔥🔥🔥 #indonesiaGELAP"
avenkhafshah,15/5/2026, 10.19.57,0,"Dari persidangan awal udah jelas arahnya yg sarat kepentingan... Untung dipertontonkan sehingga publik paham cara mainnya... hukum menjadi alat politik, bukan sebagai alat keadilan... kalian @kejaksaan.ri parah sih..."
partie.azzizah,15/5/2026, 10.02.12,0,"#justicefornadim"
dina.oktovani,15/5/2026, 09.50.17,0,"Savenadiemmakariem🔥🔥🔥"
s.riyadi123,15/5/2026, 09.46.00,0,"Penuduhan tanpa bukti."
icankrizal,15/5/2026, 09.37.58,0,""
fiedgas,15/5/2026, 08.51.02,0,"Buat akademisi, diaspora, buat profesional muda, buat pengusaha muda. Stop bantu pemerintah negara ini. Jangan coba-coba bergaul apalagi ikut di dalamnya."
riqriqqq,15/5/2026, 08.50.24,0,"Malu malu in"
ridhogusti_putra,15/5/2026, 07.47.39,0,"@google @googleindonesia bisa bantu gak sih guys ?"
kurniaje,15/5/2026, 07.40.22,0,"Kemana alirannya🔥"
unvisiblepeep,15/5/2026, 07.25.19,0,"beyond disgusted with indonesian policy"
setyaokie,15/5/2026, 07.13.21,0,"Tim hukum ini sdh tdk pake ilmu hukum yg dia sekolahi dulu, mereka skrg lg pake ilmu amplop"
saksanai,15/5/2026, 07.10.41,0,"""Penguasa yang enak hidupnya hanya karena banyak harta dibadannya, kelak matinya tidak akan terhormat. Oleh karena itu jangan kejam dan sewenang-wenang terhadap rakyatnya"" ""Presiden Soeharto"""
mrsiir_,15/5/2026, 06.56.32,0,"#JusticeForNadiem #justicefornadiemmakarim"
iqbal.kysann,15/5/2026, 06.44.31,0,"Kejaksaan kita udah ga kompeten, sdm nya belum merata dan pola pikir nya terlalu kolot untuk menangani kasus di era modern ini"
rizkiisubagja,15/5/2026, 06.21.47,0,"Astagfirulloh"
jik_wahh14,15/5/2026, 06.15.22,0,"Yg jenius dibungkam, koruptor dikasik makan! Masih mau tumbuh dan berkembang dinegara ini?"
faiz_doanks,15/5/2026, 05.59.25,0,"Selamat Datang Indonesia Emas"
vinafleta,15/5/2026, 05.57.26,0,"kenapa sih selalu aja orang bener jd tumbal"
speakup.id_media,15/5/2026, 05.49.17,0,"Inget loh, bukti KKN itu bukan hanya aliraan dana, bisa aja dlm bentuk lain atau uang cash yang ni susah utk dilacak"
cricketgolf88,15/5/2026, 05.38.55,0,"ada yang bisa jelasin kenapa Nadiem beli chromebook 11 T tanpa tender? korupsi ga hanya memperkaya diri, tapi juga orang atau korporasi lain"
deny.parulian,15/5/2026, 05.32.04,0,"Izin 🫷🫷🫷 Saya lihat makin banyak selebritis dan influencer yang menyuarakan ttg Perkara Nadiem...🙏🙏🙏 Semakin VIRAL semakin bagus utk kemunculan ""HERO"".  Ada 2 (dua) SETTINGAN utk perkara Pak Nadiem : 1. Hakim akan di intervensi oleh seseorang utk menjatuhkan vonis Bebas. 2. Akan ada seseorang yang maju sebagai ""HERO"" untuk memberikan ""ABOLISI"". Pilihan ke 2 (dua) sangat mungkin dilakukan, karena akan meningkatkan ""IMAGE""  seseorang sebagai negarawan yang memiliki rasa keadilan. (Contoh : ABOLISI Pak Tom Lembong dan AMNESTI Pak Hasto Kristiyanto). Kejam ??? Ya... Memanfaatkan Emosi Pak Nadiem/ Pak Tom/ Pak Hasto dan keluarga untuk membangun ""IMAGE"" seseorang... 😥😥😥😭😭😭"
nadnob.all,15/5/2026, 04.52.47,0,"@prabowo @gibran_rakabuming lg apa pak?"
aminurrohman00,15/5/2026, 04.48.16,0,"indonesia😂 rusak wes"
yupimalestem,15/5/2026, 03.50.13,0,"Leptop chromebook penggunaanny harus memakai internet, kalau dipelosokkan gak da internet, kalau window bisa dipakai tanpa internet.. kenapa gk milih windows ? Hukum mati para koruptor, kami rakyat indonesia sudah sangat sengsara dengan para koruptor🔥"
ym.prastya_megalia,15/5/2026, 03.37.07,0,"PAK NADIEM TUMBAL REZIM LAKNATULLAH MAAF MAAF KALAU SAYA JADI PAK NADIEM, SAYA AKAN HAPUS GO-JEK DARI NEGARA REZIM INI, BIAR RAKYAT NGAMUK KE PEMERINTAH REZIM INI 😭😭 TAPI PAK NADIEM TIDAK SEJAHAT ITU😭😭😭NEGARA HANYA DI KUASAI OLEH PENGUASA YANG INGIN BERKUASA SAJA (REZIM LAKNATULLAH) BENAR BISA KALAH TAPI INGET YA BENAR TIDAK BISA SALAH"
ym.prastya_megalia,15/5/2026, 03.37.07,0,"PAK NADIEM TUMBAL REZIM LAKNATULLAH MAAF MAAF KALAU SAYA JADI PAK NADIEM, SAYA AKAN HAPUS GO-JEK DARI NEGARA REZIM INI, BIAR RAKYAT NGAMUK KE PEMERINTAH REZIM INI 😭😭 TAPI PAK NADIEM TIDAK SEJAHAT ITU😭😭😭NEGARA HANYA DI KUASAI OLEH PENGUASA YANG INGIN BERKUASA SAJA (REZIM LAKNATULLAH) BENAR BISA KALAH TAPI INGET YA BENAR TIDAK BISA SALAH"
thinkgrow.id,15/5/2026, 03.14.19,0,"Semua atas persetujuan presiden saat itu, knp tidak diperiksa ya"
diyanmel,15/5/2026, 02.28.19,0,"Hukuman 18 tahun penjara + 9 tahun penjara subsidair untuk bapak yang melahirkan beribu ribu lapangan pekerjaan, yang mengangkat derajat nama ojek pangkalan yang dianggap rendah dimata sebagian masyarakat, para gojek menyebutnya “pahlawan ekonomi”. 🥹🥹"
ariryantama,15/5/2026, 02.10.58,0,"HARI KESAKTIAN PANCASILA DIPERINGATI SETIAP TAHUN, TAPI NILAINYA DIKENCINGI SETIAP HARI OLEH ORANG-ORANG YANG KATANYA APARAT PENEGAK HUKUM DAN KEADILAN. APANYA YANG MERDEKA."
resyfebriyantiii,15/5/2026, 02.00.18,0,"😢"
nrdhsnn,15/5/2026, 01.33.37,0,"Terus kaum muda disuruh pulang membangun bangsa"
___bagaspr,15/5/2026, 01.00.49,0,"Investor pun malas kalau kondisi Indo begini. Baru kemarin dikirim surat sama Chamber of Commerce Tiongkok"
bunganilam,15/5/2026, 00.24.49,0,"jaksanya siapa sih"
caramel_vhy,15/5/2026, 00.20.11,0,"Udah paling bener kalau berkarier mapan di luar negeri jangan balik ke Indonesia dah walau d panggil sama pemerintah...kasihan org² pinter kalau nasib kaya Pak Nadiem kena kasus dgn bukti gaib , masih untung Pak Tom Lembong lolos ...JANGAN BALIK DAH ...Kasihan liat nya ...gak tega😢😢😢"
windanovitasarisibarani,15/5/2026, 00.02.07,0,"Pak Nadiem itu gak perlu banyak mulut untuk membuktikan beliau begitu berdampak positif kepada negeri ini, dan gak perlu masuk pemerintah (sebelum masuk pemerintahan) untuk bisa membuktikan begitu berjasanya orang jenius seperi beliau bagi bangsa Indonesia, dibuktikan dari angka pengangguran sangat berkurang dengan adanya GOJEK. Ya, beliau pendiri GOJEK. Ya berkat jasanya, banyak pengangguran bisa memiliki pekerjaan, inovasi baru untuk dunia transportasi, inovasi baru untuk membantu UMKM, inovasi baru untuk masyarakat lebih mudah menjangkau makanan apapun yang ada di setiap daerah. Sangat sangat berdampak positif dan berjasa. Sayangnya, beliau pernah terjun ke pemerintahan yang sangat sangat toxic."
chandra_krama,14/5/2026, 23.50.55,0,"klo jaksa bener semoga di beri kesehatan tapi klo jaksa salah semoga kena Azab 7 turunan"
ina_wn,14/5/2026, 23.12.48,0,"Atuuur pak hakimmm, ntar di akhirat Allah yang akan atur anda sampe jahannam!!!!"
si.ijas,14/5/2026, 23.04.09,0,"Warga blok m demo lah ke kejaksaan agung, deket itu"
yovitamumpuni,14/5/2026, 22.47.27,1,"Kompetitor ojol kiri kanan mmg terduga krn jaksa,  ajeg meksa Cen wagu tenan suuu🙌"
raniagusstine,14/5/2026, 22.44.05,0,"@prabowo usut juga dong aliran dana ke kejaksaan. ke seluruh kerabat-kerabatnya juga termasuk jika punya CV/ PT. saya yakin ngga sebersih itu, bahkan bisa lebih kotor. dibantu sampaikan admin @gerindra JANGAN PAS KAMPANYE DOANG LU SOKAP SANA SINI"
racunshopeeig,14/5/2026, 22.42.22,0,"Hai kak mampir di profil kamu yuk! banyak produkunik di reel kami ya🙌"
berlianaulia,14/5/2026, 22.32.14,0,"Emang udh kerasukan setan semua"
gains_s889,14/5/2026, 22.09.22,0,"Kasian Pa Nadiem diperlakukan penerapan hukum tanpa fakta,,,oleh para org-org yg merasa dirinya paling hebat paling benar,,, pdhl bajingan"
fajaradam30,14/5/2026, 22.01.38,0,"Jaksa KONTOL"
3nanogomes3,14/5/2026, 21.53.15,0,"#JusticeForNadiem"
ibnuelsina,14/5/2026, 21.31.20,0,"Mending pak Nadim matiin tuh gojek biar kolakps  seluruh indo"
iylia.na70,14/5/2026, 21.07.29,0,"@diannpt_ @srimahkumala70"
theecoledit_,14/5/2026, 20.58.21,0,"Mungkin mas @nadiemmakarim harus menjelaskan ke publik fakta adanya Whatsapp Group yang disitu mas Nadiem sudah mengetahui akan menjadi menteri sebelum dilantik menjadi menteri, dan isi WAG juga sudah berisi rencana kerja dan pengadaan termasuk Chormebook & sebaiknya harus diupayakan agar saksi kunci Juris Tan di hadirkan, sehingga ada titik terang yang bisa menjelaskan semua permasalahan ini"
debu.sufi,14/5/2026, 20.43.56,0,"ANJING, MINTA MAAF MAH GAMPANG. KALO MAU HUKUM KEBIRI, SIRAM BALIK SAMA AIR KERAS"
whydisuleman_,14/5/2026, 20.43.34,0,"Tenang aja, sebentar lagi akan ada pahlwan yg pnya kuasa untuk membebaskan nadiem. Membranding dirinya se olah2 pro rakyat, mengalihkan prhtian biar rakyat lupa kalau rupiah hmpir 18,000. Anggaran ghoib pejabat yg memakan dana miliyaran😂"
lemarimamasekar,14/5/2026, 20.41.29,0,"@prabowo @gerindra tolongin ini lah pak .. 😫"
ardhaardinata,14/5/2026, 20.39.46,0,"jan jan ada campur tangan si mikocok karena ga di acc. itu yang punya lumayan super power"
whydisuleman_,14/5/2026, 20.38.32,1,"IKN sja merugikan negara gak ad yg proses penanggung jwab nya😂"
diana_agustina86,14/5/2026, 20.36.08,0,"Manusia cerdas dan berintegritas.. Tp dikhianati oleh Hukum di negara sendiri"
dyotama_,14/5/2026, 20.24.46,0,"Chromebook asli emang penghematan banget.. karyawan saya semuanya saya belikan Chromebook dibanding windows.. pola pikir kita sama, selagi fungsinya cukup kenapa harus windows"
yhamirasyid0428,14/5/2026, 20.20.45,0,"❤️❤️❤️❤️❤️❤️❤️"
yhamirasyid0428,14/5/2026, 20.20.41,0,"😢😢😢😢😢😢"
yhamirasyid0428,14/5/2026, 20.20.35,0,"❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️"
yhamirasyid0428,14/5/2026, 20.20.33,0,"😢😢😢😢😢😢😢😢"
yhamirasyid0428,14/5/2026, 20.20.33,0,"😢😢😢😢😢😢😢😢"
widhx_willxz,14/5/2026, 20.08.32,0,"Bener bener ini mah"
sambooora,14/5/2026, 20.03.04,0,"Sudah cukup ngga sih ? waktunya reformasi jilid 2"
mas_putraramadhan19,14/5/2026, 19.59.22,0,"Astaghfirullah.. Zolim Sih Ini Fix' Harus nya yg di Hukum Orang Yg NYURUH MENTRINYA!!??!! Lempar Batu Sembunyi Tangan!!"
septianmasna,14/5/2026, 19.51.53,0,"😢"
_asadillah07,14/5/2026, 19.36.25,0,"Barang bukti bisa dipalsukan, persidangan bisa di curangi. Hanya ke-2 mataku yang bisa kupercaya. Jika tak ada lagi yang bisa dipercaya di negara ini, artinya negara ini sudah terlalu kotor."
me_eyey7,14/5/2026, 19.32.10,0,"Emg negeri ini tidak layak diwakilkan orang sebidangnya"
izzad76,14/5/2026, 19.28.47,0,"Sampe sini uda paham kan siapa biang kerok semua sumber masalah"
rizkykusnadi,14/5/2026, 19.21.54,1,"CEK ALIRAN DANA KE JAKSA DONGGGG HAYOOO BERANI GA..BERANINYA DIBELAKANG KATA ""HUKUM"" PADAHAL HUKUMNYA HUKUM RIMBA"
ren_crisdi,14/5/2026, 19.20.45,0,"Dan plot twistnya, ternyata Chromebooknya bisa dipake dan mempermudah guru2 di area 3T dari postingan @virdian_aurellio"
rankaa_,14/5/2026, 19.11.10,0,"Cek Jaksa dan hakim yang memvonis nadiem!!! @prabowo @stburhanuddin_ @prasetyo_hadi28 @teddy_hq"
mbu.yusuff,14/5/2026, 18.56.04,0,"😢😢😢"
salmah.u_,14/5/2026, 18.50.31,0,"Lekas sembuh nurani❤️‍🩹"
mongke_d.luffy,14/5/2026, 18.30.23,3,"MBG lebih parah lagi tetapi kenapa tak tersentuh KPK?"
bintang.m.a783,14/5/2026, 18.30.03,0,"Harus ada aturan buat jaksa nggak sih. Masak berulang kali jaksanya bisa seenaknya padahal juga nggak ada bukti."
friskaaangelia,14/5/2026, 18.28.14,0,"Heartbreaking, truly 💔😢"
mudddrika,14/5/2026, 18.13.32,0,"@prabowo udh saatnya nih wo jadi pahlawan"
_mifthul,14/5/2026, 17.57.19,0,"@mahatir0_0"
natasyateonata,14/5/2026, 17.45.40,0,"@kejaksaan.ri ????"
irosadiee,14/5/2026, 17.43.46,0,"Untung mark zuck ngga lahir di Indonesia 😂"
endeefes,14/5/2026, 17.42.58,0,"Punya orang pinter tapi disia-siakan.. 👎👎"
faisalrahman3307,14/5/2026, 17.40.42,0,"Kenapa akhirnya divonis demikian, karena bapak bukan anggota ormas ke agamaan 😂. Coba misalkan bapak anggota perwakilan ormas ke agamaan, apalagi ormas besar. Apapun malpraktik yang dilakukan, sebesar apapun kerugian yang akhirnya dirasakan anak2 di dunia pendidikan. Akan selalu ada pembenarannya."
ir.one_haryz,14/5/2026, 17.40.24,0,"Syarat jadi Jaksa apa saja ya? Nyogok kah?"
dzik.o,14/5/2026, 17.38.39,0,"Yo! Mr. President. Its time to be a HERO!🙌🔥🔥🔥"
mfattima88,14/5/2026, 17.30.19,0,"Ngeri bgt jaksanya berat sebelah 😓"
chvella.i,14/5/2026, 17.29.47,0,"Lah kocaq ya pak nadiem brtikan mnghemat anggran malah yg diuntungkan ya negara krna pa nadiem menhemat. Ya otomatis dana itu ga ngalir lah org yg di kluarin dana nya sebesar harga chromebook itu. Cacat logika nih jaksanya"
nocaffeineforawhile,14/5/2026, 17.24.27,0,"Muak"
diqidermawan,14/5/2026, 17.23.12,0,"INGIN MEMAJUKAN BANGSA NYA MALAH D HANTAM OLEH BANGSA NYA SENDIRI"
agungwe_id,14/5/2026, 17.06.22,0,"#justicefornadiem 🔥🔥🔥"
ahmadyufiddd,14/5/2026, 16.42.18,0,"Jaksa Indonésia emang jahannam sih"
azrialbawadi_,14/5/2026, 16.23.12,0,"JAKSA ANJING"
janpitro,14/5/2026, 16.22.58,0,"Lembaga negara isinya penjahat"
mamah_alfatih_ainun_adam,14/5/2026, 16.20.40,0,"Orang baik & jujur pasti selalu difitnah, sudah bekerja sepenuh hati+pikiran di pemerintah dgn maksud ingin memberikan sedikit perubahan, kiranya menjadi lebih baik sedikit drpd yg sebelumnya. Namun apa daya kasih tak sampai, belum jg full bekerja sudah diterjang oleh oknum2 tikus berdasi. Kasus Munir, cicak vs buaya, Antasari, Novel Baswedan, Ahok dan skrg Nadiem 🥹🥲😢😭 Korupsi merajalela, semua perpajakan naik, harga bahan pokok sembako+pangan melambung tinggi. Lantas bagaimana dgn penyediaan lapangan pekerjaan? Apakah sudah benar disediakan atau hanya baru dipikirkan atau pemerintah hanya omon2/janji manis/iming2 atau sama sekali tdk ada niat & tdk berniat menyediakan lapangan pekerjaan utk rakyatnya yg sudah lama sekali menderita ekonominya. Lalu kami rakyat kecil hrs mengadu kpd siapa? Hrs berharap pd siapa lg jika pemimpin kami tdk mw tau dgn urusan rakyatnya sndr. Jgn lupa, Bapak Nadiem Karim setidaknya byk membantu berkontribusi menciptakan lapangan pekerjaan utk masyarakat se-indonesia dgn aplikasi ojek online. Jika memang hukum diIndonesia ini tdk bs ditegakkan dgn sebenar2nya & sebaik2nya, maka percayalah hukum karma+hukum akhirat ""barang siapa yg mempermudah urusan orang lain, maka akan dipermudah juga urusannya"". Tetap semangat untuk Bapak Nadiem, selamat berjuang 💪 Terima kasih sudah memberikan contoh utk anak2 muda 🫶🫰"
anggie_thompson,14/5/2026, 16.10.25,0,"Saya tinggal di NZ, waktu di primary school anak2 saya pake Chrome."
ramdannuraminudin,14/5/2026, 16.04.34,0,"Terimakasih Pak Jokowi *baca dengan nada"
herdiyanitdev,14/5/2026, 16.00.37,0,"Audit jaksanya"
mpashakemal,14/5/2026, 15.56.47,0,"Menurut keyakinan saya, semua berakar dari Raja Jawa 😢"
niam2767,14/5/2026, 15.45.29,1,"Semoga ALLAH SWT. Selalu Menjaga dan Melindungi Beliau, Aamiin YRA"
gajut_haha,14/5/2026, 15.37.06,0,"ayo danantara akusisi gojek"
aghnan,14/5/2026, 15.33.07,0,"Rasulullah bersabda: ""Hakim itu ada tiga macam: satu di surga dan dua di neraka. (1) Hakim yang mengetahui kebenaran lalu memutuskan dengan kebenaran, maka ia di surga. (2) Hakim yang memutuskan perkara tanpa ilmu, maka ia di neraka. (3) Dan hakim yang mengetahui kebenaran tetapi menyimpang dalam keputusannya, maka ia di neraka."" (HR. Abu Dawud, Tirmidzi, Ibnu Majah, dan Hakim)"
s.maryani885,14/5/2026, 15.31.31,1,"mending jadi pengusaha aja emang...ga expect sm vonisnya 😢"
auah.gelap789,14/5/2026, 15.19.40,0,"Silahkan Jawab disini @jaksapedia"
internet_wifi_tasikmalaya,14/5/2026, 15.10.21,0,"Dan dengan bangga nya si wowo menaikan gaji hakim dan jaksa 280%... BEG*...."
yefta.septiano,14/5/2026, 15.01.10,0,"Mending bener kata banyak orang, sekarang buat tmn2 yg punya keahlian, kepintaran, talenta. Udah ga perlu deh bantu negara Indonesia. Mending bantu negara lain, mending berkarya di negara lain. Gila sih, org yg berjasa membuka lapangan kerja jutaan di kriminalisasi dan di jatuhkan hukuman yg ga masuk akan. #savenadiem #saveibam"
frchmt,14/5/2026, 14.55.09,0,"there's no future in this dumb country"
rahulgobeltukangphoto,14/5/2026, 14.44.27,0,"Akan ada masa nya jabatan’ wahai jaksa dan hakim, ketika dirimu gak amanah dengan kerjaan suatu saat kamu akan mendapatkan apa yg kau lakukan’ ingat hukum alam🙌"
digiorno__,14/5/2026, 14.43.46,1,"“guilty until proven innocent” is the best sentence to describe how rotten Indonesia’s law system is."
bosq_asli,14/5/2026, 14.43.04,0,"3M (Malu, marah, mengutuk)"
maliciousware,14/5/2026, 14.32.58,0,"😢😢"
syifaaaniiiii,14/5/2026, 14.30.41,0,"tech company luar jd pikir2 mau invest ke indo krn ini jg sih hahahahhahaha. badut bgt pemerintahku🤡🤡🤡🤡🤡"
markushendrisetyawan,14/5/2026, 14.29.02,0,"Dalam hukum biasanya perlu dibuktikan:  apakah ada niat jahat, apakah ada keuntungan pribadi, apakah ada perintah untuk melanggar aturan, atau apakah ada manipulasi sejak awal.  Karena kalau setiap kebijakan yang gagal langsung dianggap korupsi pimpinan tertinggi atau pengambil kebijakan (menteri), maka banyak pemimpin akan takut membuat inovasi atau mengambil keputusan besar."
danieonnn,14/5/2026, 14.29.00,0,"kocak bgt, yg dirugiin atas pengadaan chromebook tuh siapa? malah lebih irit kan klo gapake windows? yg dirugiin siapa? distributor laptop pesenan harga markup yg onoh?😂"
nuruulff,14/5/2026, 14.27.45,0,"Jahat bgt😢"
patrapatria,14/5/2026, 14.22.41,0,"Ojol gaspol  siapkan demo mania🔥"
irmawati_iir,14/5/2026, 14.21.26,0,"Periksa para jaksa dan hakimnya, periksa seluruh rekening keluarga mereka"
mr.bit1968,14/5/2026, 14.21.17,0,"Pak mantan menteri pendidikan sabar, Kita melihat kebelakang dulu jadi menteri pendidikan apakah ada perasaan membuat guru susah"
_mdku_,14/5/2026, 14.05.00,0,"Kerugian negara akibat nikel harvey muis vs chromebook nadiem gedean mana?"
d.bobby13,14/5/2026, 14.04.29,0,"😢😢😢"
rafendachrisdian,14/5/2026, 13.58.11,0,"@prabowo @gibran_rakabuming di tag dimana"". skali pidato cmn menggerutu. pasangan payah pak 👎"
ammarbror,14/5/2026, 13.51.18,2,"jujur udah di level jiji liat tingkah negara konoha 🙏🏼"
masnovendi,14/5/2026, 13.32.24,0,"coba pak nadiem mau ikutan yg lain"
tubagusilham27,14/5/2026, 13.21.21,0,"Spill JPU nadiem"
raflianggara31,14/5/2026, 13.20.50,1,"Pak @prabowo yakin ngga mau berbenah pak ? Tiap hari kita dipertontonkan drama hukum yang ngga masuk akal. Yang nampak tak ditindak, yang tak layak diganjar justru dikejar. 🙃"
rein.7194111,14/5/2026, 13.12.08,0,""
thien_an26,14/5/2026, 13.07.47,0,"Pulisk,jaksa,hakim para penegak hukum ini,siapa yg ngadili mereka kalau salah? Ada tp gak ada"
frmnpkya,14/5/2026, 12.52.57,0,"Wkwkwkwkkwkwkwk jaksa udah kek preman bayaran 🤣"
trias_herdiana,14/5/2026, 12.36.17,0,"😢"
squirrel.5951048,14/5/2026, 12.35.11,0,"Jaksa + uang"
anangnamikaze,14/5/2026, 12.33.25,0,"Nnti tuntut balik hukum akhirat Pak Nadiem lbh adil"
cherry.cer_,14/5/2026, 12.30.42,0,"Negara sakit"
a.bimao,14/5/2026, 12.29.35,0,"litereli tumbal proyek"
_ainurridwan_,14/5/2026, 12.29.10,0,""
ihsanm27,14/5/2026, 12.25.47,0,"Nyanyi mangkanya, seret jokowi ke penjara"
sitha_soerjo,14/5/2026, 12.16.31,0,"Tuhan, kasihanilah kami,  orang Indonesia yang tersandera kegelapan pikiran dan hati.  Izinkan kami menyaksikan kemuliaanMu dengan terwujudnya Kemanusiaan yang adil dan beradab. Amin."
moalfareza,14/5/2026, 11.55.47,0,"joko anj"
bernard_id,14/5/2026, 11.52.04,0,"Coba tetep di gojek gak masuk kabinet gak bakal kaya gini??? F*ck you!!! Ketika jiwa raga lu udah selesai dengan urusan pribadi, apa yg harus lu lakukan? Yes.. membantu orang lain, Saat lu sudah bantu banyak orang tapi lu punya kesempatan untuk bisa merubah bangsa dari sistem bobrok yg mengakar, lu akan coba membantu bro… Kalo ada kesempatan. yg lebih baik untuk memajukan bangsa ini tapi lu gak berani ambil, harus di pertanyakan untuk apa lu jadi orang indonesia?"
alfianfian_7,14/5/2026, 11.48.07,0,"Embarrassing"
djallonly,14/5/2026, 11.33.28,0,"RESET HUKUM & APARATNYA. RESET INDONESIA. DARURAT KEMANUSIAAN."
azizbakso,14/5/2026, 11.24.54,0,"Tumbal proyek😢"
monyusss,14/5/2026, 11.20.19,0,"Hakim sekarang itu bukan lagi wakil Tuhan ya nampaknya.. Wakil untuk sebagian kaum yang punya kepentingan lebih tepatnya. Pintar tapi intuisi, hati nurani nya ga bekerja 😢"
sadiyastore,14/5/2026, 11.16.41,0,"Ya Allah pak gojek, 😢 semoga Allah tunjukan keadilannya, jahat banget hukum di negeri ini, naudzubillahimindzalik"
nadezier.sirbir141,14/5/2026, 11.14.21,0,"Separah inikah rusaknya negriku ini😢😢😢"
artur_chen_jerwmy,14/5/2026, 11.06.25,0,"Jaksa pasti disuap ,nanti gilirannya anda bisa masuk bui ,,jangan lupa karma"
adityaanggaprak,14/5/2026, 10.56.06,0,"Aliran dana ke jaksa berapa?"
hanzslytherin,14/5/2026, 10.45.19,0,"RIPjustice"
ilman_septian,14/5/2026, 10.44.14,0,"Hebat sih cara @kejaksaan.ri dgn pasti di acc @prabowo @jokowi menghajar orang pinter yg jelas2 membawa positif ke pemerintah dan menguntungkan negara dgn d kriminalisasi mungkin sih next d culik kali y pa? Hehe. Jd buat orang pinter dan jujur pada takut masuk circle pemerintah, dan akhirnya yg menjabat adalah pasukan @puspentni @91agussubiyanto @divisihumaspolri @listyosigitprabowo pokoknya orang yg bukan bidangnya, macam tukang kecoa pimpin @badangizinasional.ri 👏👏🫡😁 Nice Strateginya"
ivomartina11,14/5/2026, 10.38.13,0,"💔💔💔💔💔🥀🥀🥀🥀🥀🥀🥀🥀"
woipamiii,14/5/2026, 10.36.53,0,"#kamitidakpercayaoknumjaksa"
safiiier4,14/5/2026, 10.35.38,0,"Tag jaksapedia hama"
faishal_amma,14/5/2026, 10.30.44,0,"negara RUSAK,"
tiarara94,14/5/2026, 10.29.06,0,"Negara apaan sih ini"
andikurniawan1105,14/5/2026, 10.25.46,0,"@prabowo he anjing lonte kontol biji satu, lakanat kau ,. Diam saja hukum seperti ini, bajingan anak lonte .,. @gerindra partai kontol admin anak anjing ., mama lonte., diam doang keadilan kek gini., @jokowi setan bajingan"
__valkryrie__,14/5/2026, 10.02.04,0,"#justicefornadiem #justiceforibam"
emendtheo,14/5/2026, 09.56.52,0,"@kejaksaan.ri cek aliran dana ke hakim berani gak...😂😂 @official.kpk"
mikenahor,14/5/2026, 09.46.37,0,"Jaman prabowo hukum ugal2an. Mereka semua tahu, ini waktunya cari makan prabowo pasti diem karna lg bagi2 kue"
abdulrahmanhasyim52,14/5/2026, 09.41.53,0,"😢😢"
raihanmeazza,14/5/2026, 09.38.42,0,"Hahaha Indon, the failed state 😂"
everythingisyou007,14/5/2026, 09.32.25,0,"udah di jebak, di penjara dimana hati nurani nya"
nvhrdn_,14/5/2026, 09.26.38,0,"RIP HUKUM INDONESIA"
himitsuge,14/5/2026, 09.11.06,0,"Anak gue klo udh gede HARAM HUKUMNYA JADI JAKSA."
balsoee_,14/5/2026, 09.04.25,0,"pait pait"
adrian_arnasaputra,14/5/2026, 09.03.45,0,"Ngenes hidup di konoha... 😢"
dimasarie9,14/5/2026, 08.59.48,0,"@kejaksaan.ri NEGARA GOBLOGG"
anggatrirahwandi,14/5/2026, 08.44.36,0,"Seharusnya kalo beli banyak kan diskon. Ini kok makin mahal. Disitu aja udah ga wajar 😂"
windulestari23,14/5/2026, 08.42.35,0,"Rip keadilan 🥀"
vsl_hndr,14/5/2026, 08.26.17,0,"Mampus2 investor asing pada cabut takut hukum gaje disini Indonesia bapuk 2045😂😂"
izzaaesar,14/5/2026, 08.23.02,0,"BAHKAN SEKELAS JAKSA AGUNG SUDAH KEHILANGAN MARWAHNYA"
bangmis,14/5/2026, 08.15.43,0,"maaf OOT, kalo ada yg ingin mengetahui lebih jauh tentang gratifikasi menggunakan modus penyertaan moda/co investmentl ke perusahaan yg sudah di-""balik-nama"" harus lihat artikel/buku/podcast mana ya ?"
fadlibjbr14,14/5/2026, 08.11.07,0,"maluuu orang mah @prabowo"
joyisgood777,14/5/2026, 08.09.34,0,"@kejaksaan.ri @prabowo @official.kpk @divisihumaspolri  kriminalisasi at it's best 👏👏👏 #malesjadiwni"
antoncastello22,14/5/2026, 07.55.47,0,"Jaksa yg menuntut nadim makarin sebaiknya beralaih profesi jadi juri lomba cerdas cermat MPR, menggantikan juri yg lama"
anggaanaksehat,14/5/2026, 07.55.32,0,"Siapa sih jaksanya? Serlok rumahnya"
fauzi_iqball,14/5/2026, 07.49.50,0,"@prabowo yang penting hidup embegeee 😹"
